source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,"Dried Beans, Grains and Rice",White Beans 15% Discount 500grams,https://www.noon.com/egypt-en/white-beans-15-discount-500grams/N30522027A/p/,120.00,Rehana,500 grams,,,,4.7,40
noon,Grocery,"Dried Beans, Grains and Rice","ABU KASS Punjabi Amber Indian White Basmati Rice – 5 KG | Premium Long-Grain Aromatic Rice | Perfect for Daily Cooking, Family Meals & Special Occasions",https://www.noon.com/egypt-en/abu-kass-punjabi-amber-indian-white-basmati-rice-5-kg-premium-long-grain-aromatic-rice-perfect-for-daily-cooking-family-meals-special-occasions/ZA96A6F6A5E496169D6CBZ/p/,120.00,Abu Kass,5 KG,,,,5,
noon,Grocery,"Dried Beans, Grains and Rice","Abu Kass Indian Mazza Basmati Rice, 1kg | Premium Long Grain Rice | Aromatic & Fluffy",https://www.noon.com/egypt-en/abu-kass-indian-mazza-basmati-rice-1kg-premium-long-grain-rice-aromatic-fluffy/Z825D50219A8D6BE4EAA1Z/p/,120.00,Abu Kass,1kg,1,1,,4.5,2
noon,Grocery,"Dried Beans, Grains and Rice",Egyptian White Rice 1kg,https://www.noon.com/egypt-en/egyptian-white-rice-1kg/N28716824A/p/,107.00,AL DOHA,1 kg,,,,4.4,790
noon,Grocery,"Dried Beans, Grains and Rice","بوكس التوفير ( ريحانة أرز فاخر 1 كجم ريحانة أرز جاسمين 1 كجم ريحانة سكر 1 كجم ريحانة دقيق فاخر 1 كجم ريحانة فول تدميس بلدي 500 جم ريحانة فريك 500 جم ريحانة فلفل أحمر مطحون (بابريكا مدخن) 20 جم ريحانة فلفل أسود مطحون 20 جم ريحانة خلطة بهارات مطحونة 20 جم ريحانة شطة بلدى مطحونة 20 جم ريحانة قرفة مطحونة 20 جم ريحانة ملاحة توابل شرق اقصى ريحانة ملاحة مرقة فراخ ريحانة زيت دوار الشمس 0,7 لتر ريحانة خل طبيعي 1 لتر ريجينا مكرونة اسباجتى 400 جم ريجينا مكرونة فرن (قلم)400 جم شعرية ريجينا 400 جم ) 9.15 كجم",https://www.noon.com/egypt-en/1-1-1-1-500-500-20-20-20-20-20-0-7-1-400-400-400-9-15/Z0DF8B2A4281015953B32Z/p/,107.00,ريحانة,9.15 كيلوجرام,18,18,,4.7,29
noon,Grocery,"Dried Beans, Grains and Rice",White Egyptian Rice 1kg Single,https://www.noon.com/egypt-en/white-egyptian-rice-1kg-single/N51065327A/p/,107.00,Dayma,1 kg,,,,4.9,12
noon,Grocery,"Dried Beans, Grains and Rice",Basmati Rice 2kg,https://www.noon.com/egypt-en/basmati-rice-2kg/N29012926A/p/,107.00,Abu Kass,2 kg,6,6,,4.7,79
noon,Grocery,"Dried Beans, Grains and Rice",Golden Thai Long Grain Rice Jar - 1 Kg,https://www.noon.com/egypt-en/golden-thai-long-grain-rice-jar-1-kg/ZA3A7A22B4AF8F239BBBBZ/p/,107.00,Mr. Food,1 kg,,,,4.4,34
noon,Grocery,"Dried Beans, Grains and Rice",Egyptian Rice 5kg,https://www.noon.com/egypt-en/egyptian-rice-5kg/N51285874A/p/,107.00,El Tikya,5 kg,,,,3.3,133
noon,Grocery,"Dried Beans, Grains and Rice",Chick Peas 500grams,https://www.noon.com/egypt-en/chick-peas-500grams/N30522033A/p/,107.00,Rehana,500 grams,,,,4.3,26
noon,Grocery,"Dried Beans, Grains and Rice",Egyptian White Rice 5kg,https://www.noon.com/egypt-en/egyptian-white-rice-5kg/N28716825A/p/,107.00,AL DOHA,5 kg,,,,4.5,639
