source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف كامل الدسم 250جرام,https://www.noon.com/egypt-ar/full-cream-milk-powder-250grams/N28853933A/p/?o=b0e9d9d0a5259d4a,98.50,ميرو,250 جرام,2,2,,4.6,57
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم 1600 جرام,https://www.noon.com/egypt-ar/instant-full-cream-powder-milk-1600g/Z46A47C84E70A5E2589A0Z/p/?o=z46a47c84e70a5e2589a0z-1,733.00,مورا,1600 جرام,2,2,,4.3,3
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم 1600 جرام,https://www.noon.com/egypt-ar/instant-full-cream-powder-milk-1600g/ZFA86081FB5D65F44F560Z/p/?o=zfa86081fb5d65f44f560z-1,733.00,قشطه,1600 جرام,2,2,,4.4,166
noon,Grocery,Dairy Cheese and Eggs,حليب السعودية بنكهة الفراولة، مشروب معالج حرارياً (UHT) كريمي وحلو، عبوة متعددة 3 قطع (200 مل لكل قطعة مفترضة,https://www.noon.com/egypt-ar/saudia-strawberry-flavored-milk-creamy-sweet-uht-drink-multipack-of-3-assumed-200ml-each/ZF6F785E0AF0E7A3CE77CZ/p/?o=d5f71c21bb37d8cb,267.00,السعودية,200 مل,3,3,,4,6
noon,Grocery,Dairy Cheese and Eggs,النقاء والطعم الطبيعي! حليب المراعي كامل الدسم 1.5 لتر,https://www.noon.com/egypt-ar/purity-and-natural-taste-almarai-full-fat-milk-1-5l/Z8DD25E6DAA0877624783Z/p/?o=dc624a94253834ca,170.00,almaraae,1.5 لتر,18,18,,,
noon,Grocery,Dairy Cheese and Eggs,حليب جهينة كامل الدسم طويل الأجل (UHT) - 2 عبوة التوفير (6 × 1 لتر),https://www.noon.com/egypt-ar/juhayna-full-cream-long-life-milk-uht-2-value-pack-6-x-1-liter/ZAFEC7C236F2ED7EFC366Z/p/?o=ade087b3db9cd8db,890.00,جهينه,1 لتر,2,2,,5.0,2
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة ذهبي 15غرام,https://www.noon.com/egypt-ar/gold-milk-powder-15grams/N35900973A/p/?o=cb63130faaae1dfa,12.00,مورا,15 جرام,,,,3.3,19
noon,Grocery,Dairy Cheese and Eggs,مشروب لبن جوز هند بقطع مانجو 290ملليلتر,https://www.noon.com/egypt-ar/coconut-milk-with-mango-and-nata-de-coco-290ml/N35958741A/p/?o=b7dee5b6f1bee98c,77.25,دوبيلا,290 ملليلتر,,,,2.0,4
noon,Grocery,Dairy Cheese and Eggs,بديل الحليب لونا – عبوة 159 مل (عبوة 3 علب) | قوام كريمي ومثالي للقهوة والشاي والطهي,https://www.noon.com/egypt-ar/luna-milk-analogue-159ml-can-pack-of-3-creamy-taste-ideal-for-coffee-tea-cooking/ZD295C23294B309765A98Z/p/?o=e9f83d864a84a67e,209.95,لونا,159 مل,2,2,,4,2
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف كامل الدهن سريع الذوبان 1.5كيلوجرام,https://www.noon.com/egypt-ar/instant-fat-filled-milk-powder-1-5kg/N28853943A/p/?o=cca03f40ede4de8c,408.95,تامبو,1.5 كيلوجرام,2,2,,4.2,110
