source,category,sub_category,product_name,product_link,price,brand,item_weight
noon,Grocery,oils,Organic Fermented Apple Cider Vinegar with Turmeric & Cinnamon  - 946ml,https://www.noon.com/egypt-en/organic-fermented-apple-cider-vinegar-with-turmeric-cinnamon-946ml/ZAC99B76F5538810B4480Z/p/?o=zac99b76f5538810b4480z-1,199.00,CALIFORNIA EGMONT,946ml  |  EGP 21.04/100ml
noon,Grocery,oils,Vegetable Ghee 650grams,https://www.noon.com/egypt-en/vegetable-ghee-650grams/N44930729A/p/?o=bdb448a58a41e8ba,76.50,El Hanim,650g  |  EGP 11.77/100g
noon,Grocery,oils,Mixed Oil 1Liters,https://www.noon.com/egypt-en/mixed-oil-1liters/N31387904A/p/?o=f8c167dd1302275a,85.50,El Momtaz,1000ml  |  EGP 8.55/100ml
noon,Grocery,oils,Apple Cider Vinegar collection Pack of 2 pieces*946 ml,https://www.noon.com/egypt-en/apple-cider-vinegar-collection-pack-of-2-pieces-946-ml/Z896FC05BE019401D70E7Z/p/?o=z896fc05be019401d70e7z-1,299.00,CALIFORNIA EGMONT,1.89L  |  EGP 15.80/100ml
noon,Grocery,oils,Olive Oil 500 ml,https://www.noon.com/egypt-en/olive-oil-500-ml/Z45E187455DB22F6468D1Z/p/?o=z45e187455db22f6468d1z-1,165.00,Smart Value,500ml  |  EGP 33.00/100ml
noon,Grocery,oils,Extra Virgin Olive Oil |Perfect for Cooking healthy Antioxidant| Cold Pressed | 500ml,https://www.noon.com/egypt-en/extra-virgin-olive-oil-perfect-for-cooking-healthy-antioxidant-cold-pressed-500ml/Z94EC3BB8253C0A731FBAZ/p/?o=z94ec3bb8253c0a731fbaz-1,450.00,OLIVE,500ml  |  EGP 90.00/100ml
noon,Grocery,oils,Corn Oil plus 1.6Liters,https://www.noon.com/egypt-en/corn-oil-plus-1-6liters/N44940200A/p/?o=f733f84fe5037aee,189.95,Afia,1.6L  |  EGP 118.72/L
noon,Grocery,oils,Yellow Vegetable Ghee 1.5kg,https://www.noon.com/egypt-en/yellow-vegetable-ghee-1-5kg/N27711258A/p/?o=d601d98dbf585dba,179.95,Crystal,1.5kg  |  EGP 12.00/100g
noon,Grocery,oils,Apple Vinegar- 250ml,https://www.noon.com/egypt-en/apple-vinegar-250ml/Z297693885951A308B0AAZ/p/?o=z297693885951a308b0aaz-1,39.00,Themar,250ml  |  EGP 15.60/100ml
noon,Grocery,oils,Apple Cider Vinegar collection Pack of 2 pieces*946 ml /2litres,https://www.noon.com/egypt-en/apple-cider-vinegar-collection-pack-of-2-pieces-946-ml-2litres/ZB64B83A49AE4A5DAF24CZ/p/?o=zb64b83a49ae4a5daf24cz-1,325.00,CALIFORNIA EGMONT,1.89L  |  EGP 17.18/100ml
noon,Grocery,oils,Sunflower Oil 5Liters,https://www.noon.com/egypt-en/sunflower-oil-5liters/N51236802A/p/?o=a0dc320c0b37125c,479.95,Halla,5L  |  EGP 95.99/L
noon,Grocery,oils,Extra Virgin Olive Oil 250ml,https://www.noon.com/egypt-en/extra-virgin-olive-oil-250ml/N28863093A/p/?o=fd89d7cc18b9467c,337.50,Iliada,250ml  |  EGP 135.00/100ml
noon,Grocery,oils,Extra Virgin Kalamata Olive Oil Spray 200ml,https://www.noon.com/egypt-en/extra-virgin-kalamata-olive-oil-spray-200ml/N29594889A/p/?o=d95e302256c9109e,337.50,Iliada,200ml  |  EGP 168.75/100ml
noon,Grocery,oils,Ghee tin (650 g) yellow,https://www.noon.com/egypt-en/ghee-tin-650-g-yellow/Z9B960C7376332EC883E6Z/p/?o=f35b57a6edbbfdfb,92.00,Katfa,650g  |  EGP 14.15/100g
noon,Grocery,oils,Extra Virgin Organic Olive Oil- 500ml,https://www.noon.com/egypt-en/extra-virgin-organic-olive-oil-500ml/N43406266A/p/?o=ce1049859f887a5a,675.00,Iliada,500ml  |  EGP 135.00/100ml
noon,Grocery,oils,Apple Cider Vinegar Pack of 2 pieces*946 ml,https://www.noon.com/egypt-en/apple-cider-vinegar-pack-of-2-pieces-946-ml/ZE667ACE40CB2BA66DF3BZ/p/?o=ze667ace40cb2ba66df3bz-1,325.00,CALIFORNIA EGMONT,1.892L  |  EGP 17.18/100ml
noon,Grocery,oils,Olive Oil Extra Virgin 750ml,https://www.noon.com/egypt-en/olive-oil-extra-virgin-750ml/N28863092A/p/?o=f8ac4ec9fc43029f,889.75,Iliada,750ml  |  EGP 118.63/100ml
noon,Grocery,oils,Organic Coconut Oil 250ml,https://www.noon.com/egypt-en/organic-coconut-oil-250ml/ZE881AFD1303665338802Z/p/?o=ze881afd1303665338802z-1,290.00,Organic Nation,250ml  |  EGP 116.00/100ml
noon,Grocery,oils,Corn Oil 1.6Liters,https://www.noon.com/egypt-en/corn-oil-1-6liters/N27711263A/p/?o=e8e2468acc9fff8f,203.75,Crystal,1.6L  |  EGP 127.34/L
noon,Grocery,oils,White Natural Vinegar 900ml,https://www.noon.com/egypt-en/white-natural-vinegar-900ml/N52406599A/p/?o=bbf3425e69bef9ed,15.25,Haboba,900ml  |  EGP 1.69/100ml
noon,Grocery,oils,Organic Sesame Oil 250ml,https://www.noon.com/egypt-en/organic-sesame-oil-250ml/N28909128A/p/?o=be2cdff70ab34d7a,220.00,Sekem,250ml  |  EGP 88.00/100ml
noon,Grocery,oils,Organic Fermented Apple Cider Vinegar - 946 ml,https://www.noon.com/egypt-en/organic-fermented-apple-cider-vinegar-946-ml/ZE19D476916E9BA861DD3Z/p/?o=ze19d476916e9ba861dd3z-1,173.00,CALIFORNIA EGMONT,946ml  |  EGP 18.29/100ml
noon,Grocery,oils,Pure Butter Oil 1.5kg,https://www.noon.com/egypt-en/pure-butter-oil-1-5kg/N34324121A/p/?o=f20970776888bfed,1021.00,Sheraton,1.5kg  |  EGP 68.07/100g
noon,Grocery,oils,olive oil 30ml,https://www.noon.com/egypt-en/olive-oil-30ml/Z02160596F3B52FBDC2F8Z/p/?o=z02160596f3b52fbdc2f8z-1,100.00,Shana nature house,30ml  |  EGP 333.33/100ml
noon,Grocery,oils,Balsamic Vinegar Bottle 500ml,https://www.noon.com/egypt-en/balsamic-vinegar-bottle-500ml/Z7BAE0C3DA8D317EB410EZ/p/?o=f91f9e27d931208b,255.25,Ponti,500ml  |  EGP 51.05/100ml
noon,Grocery,oils,Apple Vinegar 474ml,https://www.noon.com/egypt-en/apple-vinegar-474ml/N29012995A/p/?o=e033ea99a24fb20d,63.50,Rana,474ml  |  EGP 13.40/100ml
noon,Grocery,oils,Yellow Vegetable Ghee 2.5kg,https://www.noon.com/egypt-en/yellow-vegetable-ghee-2-5kg/N27711259A/p/?o=c1d638de70d491ed,284.95,Crystal,2.5kg  |  EGP 11.40/100g
noon,Grocery,oils,"Olive Oil Classic For Cooking, Barbecue And Grill 750ml",https://www.noon.com/egypt-en/olive-oil-classic-for-cooking-barbecue-and-grill-750ml/N28863008A/p/?o=c571c846ef452b4b,611.75,Borges,750ml  |  EGP 81.57/100ml
noon,Grocery,oils,Nature white vinegar 1 liter,https://www.noon.com/egypt-en/nature-white-vinegar-1-liter/Z8FD8E54DB393DA3B0CA1Z/p/?o=z8fd8e54db393da3b0ca1z-1,24.00,Durra,1000ml  |  EGP 2.40/100ml
noon,Grocery,oils,Natural Butter Ghee 2kg,https://www.noon.com/egypt-en/natural-butter-ghee-2kg/N34324124A/p/?o=b969e75b86cb6f1f,1357.00,Haloub Al Missalia,2kg  |  EGP 67.85/100g
noon,Grocery,oils,Extra Virgin Olive Oil Cold Pressed – 500 m,https://www.noon.com/egypt-en/extra-virgin-olive-oil-cold-pressed-500-m/Z5C8A7B086B3A0A5DE097Z/p/?o=f98af6e1d4da478b,455.00,Healthy,
