source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Pasta and Noodles,ساميانغ بولداك كريم كاربونارا بنكهة الدجاج الحار، رامين سريع التحضير مقلي، 5 × 140 غرام,https://www.noon.com/egypt-ar/samyang-buldak-cream-carbonara-hot-chicken-flavor-sti-fried-instant-ramen-5-x-140-g/ZB2150671AE17A38C6813Z/p/?o=a30e0b8ff6ebc1ac,1300.00,ساميانغ,140 غرام,3,3,,4,3
noon,Grocery,Pasta and Noodles,ساميانج نودلز الدجاج الكورى الحار بمذاق كاربونارا 140 جرام *3,https://www.noon.com/egypt-ar/samyang-buldak-hot-chicken-ramen-carbonara-noodles-140-gm-3/Z117DDED81B4F78D99C58Z/p/?o=z117dded81b4f78d99c58z-1,525.00,ساميانغ,140 جرام,3,3,,3.4,55
noon,Grocery,Pasta and Noodles,نودلز بولداك كاربونارا بنكهة الدجاج الحار,https://www.noon.com/egypt-ar/korean-buldak-carbonara-noodles-with-spicy-chicken-flavor/Z8741B1E4B5C782D6F960Z/p/?o=fe5be4fee000459c,322.00,ساميانغ,500 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,سامينج نولدز كوري سريع التحضير بنكهة الفراخ الحارة بالطعم الأصلي 140 جرام *2,https://www.noon.com/egypt-ar/samyang-hot-spicy-original-flavor-black-korean-ramen-chicken-roasted-noodles-140-g-2/Z2FBFDFFD5B99B2C037A0Z/p/?o=z2fbfdffd5b99b2c037a0z-1,345.00,ساميانغ,140 جرام,,,,3.7,28
noon,Grocery,Pasta and Noodles,ساميانج نولدز كوري سريع التحضير بنكهة الدجاج الحار كاربونارا - ستيو - ليمون 3* 140 جرام,https://www.noon.com/egypt-ar/samyang-hot-chicken-flavor-ramen-noodles-carbonara-stew-lime-3-140-g/Z57FBBC6035A81DD0D5B0Z/p/?o=z57fbbc6035a81dd0d5b0z-1,477.00,ساميانغ,140 جرام,3,3,,4,3
noon,Grocery,Pasta and Noodles,سامينج نولدز كوري سريع التحضير بنكهة الفراخ الحارة بالطعم الأصلي 140 جرام *5,https://www.noon.com/egypt-ar/samyang-hot-spicy-original-flavor-black-korean-ramen-chicken-roasted-noodles-140-g-5/ZE5CD9BC42DD7E90EADF8Z/p/?o=ze5cd9bc42dd7e90eadf8z-1,755.00,ساميانغ,140 جرام,5,5,,3.7,28
noon,Grocery,Pasta and Noodles,رامن بولداك كواترو تشيز بنكهة الدجاج الحار، 145 غرام × 5 قطع,https://www.noon.com/egypt-ar/buldak-quattro-cheese-hot-chicken-flavor-ramen145g-5/Z1330AC4A2177C8C6C4C9Z/p/?o=f0f45ce0ec68a7fe,1350.00,ساميانغ,145 غرام,5,5,,4,3
noon,Grocery,Pasta and Noodles,ساميانج نولدز دجاج حار كوري سريع التحضير بطم هابانيرو ليمون 2* 140 جرام,https://www.noon.com/egypt-ar/samyang-hot-chicken-flavor-ramen-habanero-lime-noodles-2-140g/ZEF97B4DC66C5C6C00D2BZ/p/?o=zef97b4dc66c5c6c00d2bz-1,329.00,ساميانغ,140 جرام,,,,3.9,5
noon,Grocery,Pasta and Noodles,نودلز رامن كورية سريعة التحضير بنكهة الفراخ الحار والجبن بولداك من ساميانج، - 140 جم × 5 قطع، (مجموعة من 5 قطع),https://www.noon.com/egypt-ar/samyang-instant-korean-ramen-noodles-with-spicy-chicken-and-pollack-cheese-flavor-140g-x-5-pieces-set-of-5-pieces/Z27790CBEBC3D6EFAE2A9Z/p/?o=dfe66ce5762856fa,1320.00,ساميانغ,140 جم,5,5,,4,3
noon,Grocery,Pasta and Noodles,مكرونة لازانيا السبانخ من دكتور فودز – 500 جرام | شرائح مكرونة بريميوم | بدقيق القمح الكامل,https://www.noon.com/egypt-ar/dr-foods-spinach-lasagna-500g-premium-pasta-sheets-with-whole-wheat-flour/Z715FCE506C77F7CBDD80Z/p/?o=z715fce506c77f7cbdd80z-1,110.00,دكتور فودز,500 جرام,10,10,,5,1
