source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,"Dried Beans, Grains and Rice",أرز طويل الحبة أبيض برطمان 2ك,https://www.noon.com/egypt-ar/white-long-grain-rice-jar-2kg/ZBF893E1018170FC7EC20Z/p/?o=zbf893e1018170fc7ec20z-1,225.00,مارفل,500 جرام,,,,4.4,6
noon,Grocery,"Dried Beans, Grains and Rice",حمص الشام 500غرام,https://www.noon.com/egypt-ar/chick-peas-500grams/N30522033A/p/?o=a7605fc98317299e,98.00,ريحانة,500 جرام,,,,4.3,26
noon,Grocery,"Dried Beans, Grains and Rice",أرز أبوكاس لمازا بسمتي هندي، 1 كجم | أرز طويل الحبة فاخر | عطري ومقرمش,https://www.noon.com/egypt-ar/abu-kass-indian-mazza-basmati-rice-1kg-premium-long-grain-rice-aromatic-fluffy/Z825D50219A8D6BE4EAA1Z/p/?o=e8bef4b67608c04f,248.35,أبــوكــاس,1 كجم,,,,4.5,2
noon,Grocery,"Dried Beans, Grains and Rice",عدس أصفر 500جرام,https://www.noon.com/egypt-ar/yellow-lentils-500grams/N30522029A/p/?o=b7584cc4e4eff4cd,45.25,ريحانة,500 جرام,,,,4.4,64
noon,Grocery,"Dried Beans, Grains and Rice",Mr. Food Bulgur - 500g.,https://www.noon.com/egypt-ar/mr-food-bulgur-500g/Z407D5FD35DB39D18CEC6Z/p/?o=z407d5fd35db39d18cec6z-1,33.95,Mr. Food,500 grams,,,,3.6,28
noon,Grocery,"Dried Beans, Grains and Rice",,https://www.noon.com/egypt-ar/beyti-white-rice-320g/Z4DDE368C172E0D980C89Z/p/?o=z4dde368c172e0d980c89z-1,,,,,,,,
noon,Grocery,"Dried Beans, Grains and Rice",فول تدميس مصري 500غرام,https://www.noon.com/egypt-ar/egyptian-fava-beans-500grams/N27719616A/p/?o=d4d2e883c6841fea,70.00,الضحى,500 جرام,,,,4.4,34
noon,Grocery,"Dried Beans, Grains and Rice",ارز مصري ابيض 5ك,https://www.noon.com/egypt-ar/premium-egyptian-rice-5k/Z48DD2BD116A7A5A8C134Z/p/?o=z48dd2bd116a7a5a8c134z-1,172.95,ميكسيكانا,5 كيلوجرام,,,,4.0,231
noon,Grocery,"Dried Beans, Grains and Rice",بازلاء سوداء العينين,https://www.noon.com/egypt-ar/black-eyed-peas-500grams/N52891269A/p/?o=a2694d0219d963fa,67.00,الزعيم,500 جرام,,,,4.6,13
noon,Grocery,"Dried Beans, Grains and Rice",Indian Basmati Rice 1Kg,https://www.noon.com/egypt-ar/indian-basmati-rice-1kg/Z8DC2C92FDC27E767E37DZ/p/?o=z8dc2c92fdc27e767e37dz-1,119.95,Mr. Food,1 kg,,,,4.5,42
noon,Grocery,"Dried Beans, Grains and Rice",عدس أصفر 500جرام,https://www.noon.com/egypt-ar/yellow-lentil-500grams/N28991888A/p/?o=bfced42d7061166c,55.25,شهي,500 جرام,,,,4.4,10
noon,Grocery,"Dried Beans, Grains and Rice",أرز 5كيلوجرام,https://www.noon.com/egypt-ar/rice-5kg/N29047422A/p/?o=f3a89520cf2ca2ed,191.00,الدار,5 كيلوجرام,,,,3.8,56
noon,Grocery,"Dried Beans, Grains and Rice",فاصوليا بيضاء - 500جرام,https://www.noon.com/egypt-ar/white-kidney-bean-500grams/Z4759662C2051C87B1D39Z/p/?o=z4759662c2051c87b1d39z-1,49.95,مستر فود,500 جرام,,,,4.2,39
noon,Grocery,"Dried Beans, Grains and Rice",هارتس أوف بالم رايس 227جرام,https://www.noon.com/egypt-ar/hearts-of-palm-rice-227grams/N51204925A/p/?o=c9352a6efbe00e6a,148.00,بالميني,227 جرام,,,,4.5,2
noon,Grocery,"Dried Beans, Grains and Rice",Fava Beans 250g,https://www.noon.com/egypt-ar/fava-beans-250g/ZCF33BAF1C7284495860CZ/p/?o=zcf33baf1c7284495860cz-1,15.00,Afandy,250 grams,,,,3.3,12
noon,Grocery,"Dried Beans, Grains and Rice",Egpytian White Rice 1kg,https://www.noon.com/egypt-ar/egpytian-white-rice-1kg/N52406598A/p/?o=a7204d603818a4ef,44.00,حبوبة,1 كيلوجرام,,,,4.0,19
noon,Grocery,"Dried Beans, Grains and Rice",أرز 1كيلوجرام,https://www.noon.com/egypt-ar/rice-1kg/N29047417A/p/?o=c42fc79744603c7e,43.00,كارما,1 كيلوجرام,,,,4.5,99
noon,Grocery,"Dried Beans, Grains and Rice",ارز مصري ابيض 1ك,https://www.noon.com/egypt-ar/egyptian-white-rice-1k/ZC7FF670FABBF59645FE6Z/p/?o=zc7ff670fabbf59645fe6z-1,39.95,فوود لاند,500 جرام,,,,4.1,101
noon,Grocery,"Dried Beans, Grains and Rice",عدس أحمر 500 جرام,https://www.noon.com/egypt-ar/red-lentils-500gm/Z994061725CE76226DE73Z/p/?o=b599fab2ed1e0c9c,70.00,دايما,500 جرام,,,,,
noon,Grocery,"Dried Beans, Grains and Rice",أرز بسمتى ذهبي سيلا 1 ك (برطمان),https://www.noon.com/egypt-ar/jar-sella-golden-basmati-rice-1-kg/ZADB13B4EC95A56C8F222Z/p/?o=zadb13b4ec95a56c8f222z-1,160.00,زاري,1 كيلوجرام,,,,4.8,8
