source,category,sub_category,product_name,product_link,price,brand,item_weight
noon,Grocery,salt,"Splendays  Minis Dissolvable Tablets, 300 -Count",https://www.noon.com/egypt-en/splendays-minis-dissolvable-tablets-300-count/ZC2EE90697236AAB76380Z/p/?o=af8340e209f687ab,344.00,Splendays,300 pieces  |  EGP 1.15/piece
noon,Grocery,salt,Sukker Stevia Powder -Diet Sugar Sweetener 200grams,https://www.noon.com/egypt-en/sukker-stevia-powder-diet-sugar-sweetener-200grams/N52405012A/p/?o=b30f5aa764610aed,170.00,Mozn,200g  |  EGP 85.00/100g
noon,Grocery,salt,Steviola Jar 250g Powder + Steviola Jar 250g Powder,https://www.noon.com/egypt-en/steviola-jar-250g-powder-steviola-jar-250g-powder/Z769690E19AE28C7547DFZ/p/?o=b4be92dc1e1f1b4a,299.00,Steviola,5g  |  EGP 5980.00/100g
noon,Grocery,salt,Diet Sugar Sweetener 1200 Sticks 72grams,https://www.noon.com/egypt-en/diet-sugar-sweetener-1200-sticks-72grams/N51084544A/p/?o=e0c0857d21ea176f,280.00,mivolis,1200 pieces  |  EGP 0.23/piece
noon,Grocery,salt,sweetal diet sugar sweetal 300 tab,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-300-tab/ZE811A1383CAE90F86285Z/p/?o=ze811a1383cae90f86285z-1,140.00,Sweetal,300 pieces  |  EGP 0.47/piece
noon,Grocery,salt,sweetal diet sugar sweetal jar 250 grams,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-jar-250-grams/Z0105B3A9415D9E9C4F2AZ/p/?o=z0105b3a9415d9e9c4f2az-1,150.00,Sweetal,250g  |  EGP 60.00/100g
noon,Grocery,salt,Offer 2 Diet Sugar Sweetener Stevia 96 Sachets x 2Gram- 2 Spoonful,https://www.noon.com/egypt-en/offer-2-diet-sugar-sweetener-stevia-96-sachets-x-2gram-2-spoonful/Z7FCE3E7084799DE1A790Z/p/?o=z7fce3e7084799de1a790z-1,180.00,Mozn,96 pieces  |  EGP 1.88/piece
noon,Grocery,salt,Classic MonkFruit and Erythritol Sweetener - 454g,https://www.noon.com/egypt-en/classic-monkfruit-and-erythritol-sweetener-454g/Z146A781C31B8F0138151Z/p/?o=z146a781c31b8f0138151z-1,340.00,LAKANTO,454g  |  EGP 74.89/100g
noon,Grocery,salt,Sweetener Tablets 1200 Sticks 72 gm,https://www.noon.com/egypt-en/sweetener-tablets-1200-sticks-72-gm/Z5D87B56412399D2057D8Z/p/?o=z5d87b56412399d2057d8z-1,285.00,mivolis,1200 pieces  |  EGP 0.24/piece
noon,Grocery,salt,Sweetener Tablets 1200 Sticks 72grams,https://www.noon.com/egypt-en/sweetener-tablets-1200-sticks-72grams/N52343966A/p/?o=e8b63367475a1a9b,343.00,mivolis,1200 pieces  |  EGP 0.29/piece
noon,Grocery,salt,Sweetener From Stevia Leaves Healthy And Tasty 50 Sachets 125grams,https://www.noon.com/egypt-en/sweetener-from-stevia-leaves-healthy-and-tasty-50-sachets-125grams/Z05288297EB8E26503081Z/p/?o=z05288297eb8e26503081z-1,350.00,Steviana,50 pieces  |  EGP 7.00/piece
noon,Grocery,salt,PURE TIME STEVIA 200 GM,https://www.noon.com/egypt-en/pure-time-stevia-200-gm/Z575FBB6DD7C96C084733Z/p/?o=ab615caaaa45318b,193.00,stevia,200g  |  EGP 96.50/100g
noon,Grocery,salt,Rich Almond Sugar Substitute – Box of 75 Hanging Sachets,https://www.noon.com/egypt-en/rich-almond-sugar-substitute-box-of-75-hanging-sachets/Z618E870CFC0B968A93A7Z/p/?o=z618e870cfc0b968a93a7z-1,80.00,Rich Diet,75 pieces  |  EGP 1.07/piece
noon,Grocery,salt,Himalayan Salt 500g,https://www.noon.com/egypt-en/himalayan-salt-500g/Z20ECB8C1D892DBB7675CZ/p/?o=z20ecb8c1d892dbb7675cz-1,43.00,Ragab El Attar,500g  |  EGP 8.60/100g
noon,Grocery,salt,Stevia Natural Sweetener 100 Tablets,https://www.noon.com/egypt-en/stevia-natural-sweetener-100-tablets/Z0DC8C9E724B0AD5616D2Z/p/?o=z0dc8c9e724b0ad5616d2z-1,92.00,Sekem,100 pieces  |  EGP 0.92/piece
noon,Grocery,salt,Monk fruit sugar 50 sticks,https://www.noon.com/egypt-en/monk-fruit-sugar-50-sticks/Z6CBF7A0B098730818A98Z/p/?o=f4649026c1a1978a,110.00,right nutrition,50 pieces  |  EGP 2.20/piece
noon,Grocery,salt,Sucralose 250 g – Sugar Alternative,https://www.noon.com/egypt-en/sucralose-250-g-sugar-alternative/Z4A43C5A4230CCB8FAAC5Z/p/?o=a0613eb960de09ba,200.00,Rich Diet,250g  |  EGP 80.00/100g
noon,Grocery,salt,Tropicana Slim Low Calorie Sweetener - Sugar Substitute - 100 Sachets,https://www.noon.com/egypt-en/tropicana-slim-low-calorie-sweetener-sugar-substitute-100-sachets/Z043C53B7CE0D4CCC8D5DZ/p/?o=b90cecf86995bdbd,850.00,Tropicana,100 pieces  |  EGP 8.50/piece
noon,Grocery,salt,Premium Powder Sugar 1kg,https://www.noon.com/egypt-en/premium-powder-sugar-1kg/N52406600A/p/?o=e9436533caa894da,42.00,Haboba,1000g  |  EGP 4.20/100g
noon,Grocery,salt,"Nocal drops 30 ml, half a spoonful",https://www.noon.com/egypt-en/nocal-drops-30-ml-half-a-spoonful/ZD181E210F0B6BF1C36F1Z/p/?o=bb19178ee950adad,175.00,nocal,30ml  |  EGP 172.51/fl oz
noon,Grocery,salt,Steviana Natural Sweetener – 100 Sachets – Healthy Sugar Substitute from Stevia Leaves,https://www.noon.com/egypt-en/steviana-natural-sweetener-100-sachets-healthy-sugar-substitute-from-stevia-leaves/ZF816368170C74E8A057AZ/p/?o=b722d68582c0410a,865.00,Steviana,100 pieces  |  EGP 8.65/piece
noon,Grocery,salt,Rich Sugar Natural Fruit Fructose – Box of 250 Sachets,https://www.noon.com/egypt-en/rich-sugar-natural-fruit-fructose-box-of-250-sachets/ZFAE9166159BCD6C6FBEFZ/p/?o=zfae9166159bcd6c6fbefz-1,80.00,Rich Diet,250g  |  EGP 32.00/100g
noon,Grocery,salt,Sugar diet 1200 tablets -72gm,https://www.noon.com/egypt-en/sugar-diet-1200-tablets-72gm/Z619BCE572EDDD16A98ADZ/p/?o=z619bce572eddd16a98adz-1,279.00,mivolis,1200 pieces  |  EGP 0.23/piece
noon,Grocery,salt,Stevia Original 50 Stick Packs,https://www.noon.com/egypt-en/stevia-original-50-stick-packs/ZC67FE6EA6D4CDECC496FZ/p/?o=deacfabdf8473bec,152.00,LIMITLESS,50 pieces  |  EGP 3.04/piece
noon,Grocery,salt,Bliss Sweetner - Zero Calorie Sweetener - 30 Sachets,https://www.noon.com/egypt-en/bliss-sweetner-zero-calorie-sweetener-30-sachets/Z813186807BFD3DB92EA7Z/p/?o=a823f4a06bf3a1dc,65.00,Organic Nation,30 pieces  |  EGP 2.17/piece
noon,Grocery,salt,"Rich sugar substitute, 150 packets, spoon",https://www.noon.com/egypt-en/rich-sugar-substitute-150-packets-spoon/ZBAE2C5A984F08E975562Z/p/?o=zbae2c5a984f08e975562z-1,140.00,Rich Diet,150 pieces  |  EGP 0.93/piece
noon,Grocery,salt,Pink Himalayan Salt Crystals (Rocks) 400grams,https://www.noon.com/egypt-en/pink-himalayan-salt-crystals-rocks-400grams/N28727462A/p/?o=e8c8c50d5054fe8c,58.25,Abu Auf,400g  |  EGP 14.56/100g
noon,Grocery,salt,Rich Sugar Substitute – Almond Sugar – 150 Sachets Box – 2 Sachets per Serving,https://www.noon.com/egypt-en/rich-sugar-substitute-almond-sugar-150-sachets-box-2-sachets-per-serving/ZB592FDDAD475B4793B77Z/p/?o=zb592fddad475b4793b77z-1,150.00,Rich Diet,150 pieces  |  EGP 1.00/piece
